word	pinyin	english	chinese	num_sentences_needed
电话	dian4 hua4	phone call	通过电话进行的通话	1
电话	dian4 hua4	phone number	用于联系的电话号码	9
时代	Shi2 dai4	Time, US weekly news magazine	《时代》周刊（美国新闻杂志）	9
时代	shi2 dai4	era	具有共同特征的历史时期	9
时代	shi2 dai4	epoch	重要的历史纪元或革新时期	9
时代	shi2 dai4	period (in one's life)	个人或社会生活的某一阶段	8
感觉	gan3 jue2	feeling; impression; sensation	主观的感受或印象	6
中和	Zhong1 he2	Zhonghe or Chungho city in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan	台湾新北市的中和区	9
中和	zhong1 he2	to neutralize	使变为中性或不偏不倚	7
中和	zhong1 he2	to counteract	抵消对抗以达到平衡	9
