word	pinyin	english	chinese	num_sentences_needed
丝	si1	silk	丝绸	7
丝	si1	thread-like thing; (cuisine) shreds or julienne strips	细条状物或切丝料理	7
丝	si1	classifier: a trace (of smoke etc), a tiny bit etc	一缕细微的痕迹或一点点	7
链	lian4	chain	由环节相连的金属链	7
链	lian4	cable (unit of length: 100 fathoms, about 185 m)	长度单位之一约为一百英寻约185米	7
链	lian4	chain (unit of length: 66 feet, about 20 m)	长度单位之一约为66英尺约20米	7
链	lian4	to chain	用链子锁住或连接起来	7
链	lian4	to enchain	把某物束缚或牢牢连系起来	7
晚安	wan3 an1	Good night!	睡前道别的祝福语	7
晚安	wan3 an1	Good evening!	傍晚见面时的问候语	2
