word	pinyin	english	chinese	num_sentences_needed
概括	gai4 kuo4	briefly; in broad outline	简要概述	6
德才	de2 cai2	ethics and ability	品德与才能并重	6
德才	de2 cai2	virtuous and talented	有德行又有才能的人	6
可读	ke3 du2	enjoyable to read; worth reading; readable	读起来有趣或有价值的	6
可读	ke3 du2	able to be read; legible; readable	能被辨认或阅读的	6
吃重	chi1 zhong4	(of a role) arduous	担任角色辛苦艰巨	4
吃重	chi1 zhong4	important	责任重大，地位重要	6
吃重	chi1 zhong4	(a vehicle's) loading capacity	车辆或容器的载重量	6
缠	chan2	to wind around	绕在物体上盘绕	6
缠	chan2	to wrap round	用带子或布条围裹包住	6
