word	pinyin	english	chinese	num_sentences_needed
前锋	qian2 feng1	front line	战线或阵营的前线部位	6
前锋	qian2 feng1	a forward (sports)	体育比赛中的前锋球员	6
疏散	shu1 san3	idle; leisurely; laid-back	闲散悠闲	6
疏散	shu1 san4	to scatter; to disperse; to evacuate	使分散或撤离	6
疏散	shu1 san4	scattered; sparse	分布稀疏	6
捏	nie1	to hold between the thumb and fingers	用拇指与指尖捏住小物件	6
捏	nie1	to pinch	用手指夹住使对方感到疼	6
捏	nie1	to mold (using the fingers)	用手指捏塑成型	6
捏	nie1	to hold (lit. in one's hand and fig.)	把东西握在手中或掌控局面	6
捏	nie1	to join together	将两部分捏合在一起连接	6
