word	pinyin	english	chinese	num_sentences_needed
来	lai2	(used after 得[de2] to indicate possibility, as in 談得來|谈得来[tan2 de5 lai2], or after 不[bu4] to indicate impossibility, as in 吃不來|吃不来[chi1 bu5 lai2])	置于得后表示可能，置于不后表示不可能	10
月	yue4	moon	地球的天然卫星月亮	10
月	yue4	month	历法中的一个月份	10
月	yue4	monthly	每月一次的或按月的	10
被	bei4	quilt	被子，床上用的被褥	10
被	bei4	to cover (with)	用某物覆盖或披上	10
被	bei4	(literary) to suffer (a misfortune)	（文言）遭受不幸或受害	10
被	bei4	"used to indicate passive voice (placed before the doer of the action like ""by"" in English passive-voice sentences, or, if the doer is not mentioned, before the verb)"	表示被动语态的介词用法	10
被	bei4	"(since c. 2009) (sarcastic or jocular) used to indicate that the following word should be regarded as being in air quotes (as in 被旅遊|被旅游[bei4 lu : 3 you2] to ""go on a trip"")"	网络讽刺用法，表示应以引号理解	10
没有	mei2 you3	haven't	尚未发生或完成	10
