word	pinyin	english	chinese	num_sentences_needed
板块	ban3 kuai4	(geology) tectonic plate	构成地壳并能相对运动的巨大岩石板块	1
板块	ban3 kuai4	(fig.) sector (of the stock market or of industry)	市场或行业中的特定部门或板块	1
板块	ban3 kuai4	(economic) bloc	国家或经济体结成的经济集团	6
经纪	jing1 ji4	to manage (a business)	经营或代理业务	6
经纪	jing1 ji4	broker	为他人撮合交易的中介人	6
二副	er4 fu4	second officer (of ship)	船上副职中第二位的官员	6
二副	er4 fu4	second mate	轮船上的第二副官	6
自私	zi4 si1	selfish	只顾自己利益的性格或行为	6
自私	zi4 si1	selfishness	以自我为中心、不考虑他人利益的态度	6
小朋友	xiao3 peng2 you3	child; kid (used to refer to a child, or by an adult to address a child, or, in Taiwan, to refer to sb's own child)	对儿童的亲昵称呼	6
