word	pinyin	english	chinese	num_sentences_needed
人头	ren2 tou2	number of people	以人计算的人数	6
人头	ren2 tou2	(per) capita	人均；按每人计算	6
人头	ren2 tou2	(Tw) person whose identity is used by sb else (e.g. to create a bogus account)	身份被他人冒用的人	6
随性	sui2 xing4	casual	性格随和不拘礼法	6
随性	sui2 xing4	laid-back	性情悠闲不紧不慢	6
随性	sui2 xing4	doing as one pleases	按自己喜好随意行事	6
小广播	xiao3 guang3 bo1	grapevine	非正式的信息传播网络	6
小广播	xiao3 guang3 bo1	gossip	传播或谈论别人的闲言碎语	6
小广播	xiao3 guang3 bo1	to spread rumors	散布谣言或小道消息	6
小病	xiao3 bing4	minor illness	轻微疾病	6
