word	pinyin	english	chinese	num_sentences_needed
历时	li4 shi2	to take (time)	耗费时间	6
历时	li4 shi2	period	事情持续的时间段	1
历时	li4 shi2	diachronic	历时的，按时间发展分析的	5
入道	ru4 dao4	to enter the Way	开始修行道教方法	6
入道	ru4 dao4	to become a Daoist	正式成为道教信徒	6
内传	nei4 zhuan4	biography recounting apocryphal anecdotes and rumors	记载传闻和轶事的野史传记	6
内传	nei4 zhuan4	(old) book of exegesis of a classic	古代对经书的注解著作	6
克林顿	Ke4 lin2 dun4	Clinton (name)	姓氏克林顿	6
克林顿	Ke4 lin2 dun4	Bill Clinton (1946-), US Democratic politician, President 1993-2001	美国前总统比尔克林顿	6
克林顿	Ke4 lin2 dun4	Hillary Rodham Clinton (1947-), US Democratic politician	美国政治家希拉里克林顿	6
