word	pinyin	english	chinese	num_sentences_needed
让步	rang4 bu4	to give in	在争执中作出妥协减少要求	6
让步	rang4 bu4	to yield	放弃部分权利或利益以退让	1
让步	rang4 bu4	a concession	所作出的退让或妥协条件	6
让步	rang4 bu4	(linguistics) concessive	语法上表示转折或让步关系的范畴	6
赞扬	zan4 yang2	to praise	公开称赞或表彰别人	6
赞扬	zan4 yang2	to approve of	表示对行为或成就的赞许	6
赞扬	zan4 yang2	to show approval	通过言语或行动表达赞美	6
岂	qi3	how? (emphatic question)	表示强烈反问的疑问词	6
众议院	Zhong4 yi4 yuan4	lower house of bicameral assembly	两院制中的下议院	6
众议院	Zhong4 yi4 yuan4	House of Representatives (USA)	美国的众议院	6
