word	pinyin	english	chinese	num_sentences_needed
偏偏	pian1 pian1	(indicating that sb or a group is singled out) precisely; only; of all people	恰恰是或只有某人或某事	6
传写	chuan2 xie3	to copy	抄写文稿	6
传写	chuan2 xie3	to pass on a copy	传递抄写的副本	4
沈	Shen3	short name for 瀋陽|沈阳[Shen3 yang2]	沈阳的简称	6
沈	shen3	(literary) juice	汁液，文言用法	6
雇	gu4	to employ	雇用人为自己工作并支付报酬	6
雇	gu4	to hire	临时聘请人员完成特定任务	6
雇	gu4	to rent	租用物品或场地以供使用	6
入手	ru4 shou3	"to begin (with ...) (typically used in a structure such as 從|从[cong2] + {noun} + 入手[ru4 shou3]: ""to begin with {noun}; to take {noun} as one's starting point"")"	以某事为起点开始着手	1
入手	ru4 shou3	to receive; to obtain; to buy	得到、获得或购买某物	6
