word	pinyin	english	chinese	num_sentences_needed
刚一	gang1 yi1	to have just started to	刚刚开始不久	6
求助	qiu2 zhu4	to request help	请求他人帮助以解决问题	1
求助	qiu2 zhu4	to appeal (for help)	向外界呼救或向机构求援	6
江湖	jiang1 hu2	rivers and lakes	江河湖泊的泛称	6
江湖	jiang1 hu2	all corners of the country; remote areas to which hermits retreat	偏远地区或隐士归隐的地方	6
江湖	jiang1 hu2	section of society operating independently of mainstream society, out of reach of the law; the milieu in which wuxia tales play out (cf. 武俠|武侠[wu3 xia2])	武侠小说所描写的侠义世界	6
江湖	jiang1 hu2	(in late imperial times) world of traveling merchants, itinerant doctors, fortune tellers etc; demimonde	晚期社会中行商游医等流动群体的世界	6
江湖	jiang1 hu2	(in modern times) triads; secret gangster societies; underworld	秘密黑帮或地下犯罪组织	6
正常工作	zheng4 chang2 gong1 zuo4	normal operation	设备或系统按预期运行	6
正常工作	zheng4 chang2 gong1 zuo4	proper functioning	功能正常发挥	6
