word	pinyin	english	chinese	num_sentences_needed
见得	jian4 de2	(in a negative or interrogative sentence) to be sure	在否定或疑问句中表示确实如此	7
管辖	guan3 xia2	to administer	对事务或地区进行管理或统辖	7
管辖	guan3 xia2	to have jurisdiction (over)	依法对人员或地区享有司法或行政权	7
差距	cha1 ju4	disparity	两者之间的差别或差距	7
差距	cha1 ju4	gap	水平、能力或成就上的隔阂	7
旁	pang2	one side	一侧或靠近的一边	7
旁	pang2	other	另外一方或其他方面	7
旁	pang2	different	与之不同的，别的	7
旁	pang2	lateral component of a Chinese character (such as 刂[dao1], 亻[ren2] etc)	汉字的侧旁构件	7
辅助	fu3 zhu4	to assist; to aid	提供帮助或协助以完成任务	7
