word	pinyin	english	chinese	num_sentences_needed
多少有些	duo1 shao3 you3 xie1	somewhat	略微，有一点	7
多少有些	duo1 shao3 you3 xie1	more or less	或多或少，大致如此	7
约法	yue1 fa3	temporary law	临时性的法律或法规	3
约法	yue1 fa3	provisional constitution	临时的宪法性规定	7
教育性	jiao4 yu4 xing4	instructive	具有启发或教育作用	7
教育性	jiao4 yu4 xing4	educational	适合用于教育或教学的特性	7
钉	ding1	nail	金属钉子	7
钉	ding1	to follow closely	紧跟不放	7
钉	ding1	to keep at sb (to do sth)	不断催促或逼迫某人去做事	7
钉	ding4	to join things together by fixing them in place at one or more points	在若干点用钉子把物件连接固定	7
