word	pinyin	english	chinese	num_sentences_needed
无辜	wu2 gu1	innocent	清白无罪	7
无辜	wu2 gu1	innocence	无罪状态	7
无辜	wu2 gu1	not guilty (law)	法律上无罪	7
集合	ji2 he2	(math.) set	一组元素的数学概念	7
小区	xiao3 qu1	housing estate; community; neighborhood	住宅小区或社区	2
小区	xiao3 qu1	(telecommunications) cell	移动通信的蜂窝单元	7
干什么	gan4 shen2 me5	what are you doing?	你在做什么	7
干什么	gan4 shen2 me5	what's he up to?	他打算干什么或意图何在	7
建立时间	jian4 li4 shi2 jian1	(electronics) setup time	电子学中电路建立所需时间	7
建立时间	jian4 li4 shi2 jian1	(electronics) settling time	电子学中电路达到稳定所需时间	7
