word	pinyin	english	chinese	num_sentences_needed
呵	he1	(onom.) laughter (usu. reduplicated)	笑声常用于叠词	6
呵	he1	interjection of surprise	表示惊讶的感叹词	6
和平区	He2 ping2 qu1	Heping or Peace district (of many towns)	多个城镇中名为和平的行政区通称	6
和平区	He2 ping2 qu1	Heping district of Tianjin municipality 天津市[Tian1 jin1 shi4]	天津市的和平区	6
和平区	He2 ping2 qu1	Heping district of Shenyang city 瀋陽市|沈阳市, Liaoning	沈阳市的和平区	6
圣母	Sheng4 mu3	the Virgin Mary	圣母玛利亚	6
圣母	sheng4 mu3	goddess	女神	6
圣诞	Sheng4 dan4	Christmas	基督降生的节日	6
圣诞	Sheng4 dan4	birthday of reigning Emperor	在位皇帝的诞辰纪念日	6
圣诞	Sheng4 dan4	Confucius' birthday	孔子诞辰纪念日	6
