word	pinyin	english	chinese	num_sentences_needed
料	liao4	grain	谷物或粮食作物	7
料	liao4	feed	动物饲料或饲养用粮	7
料	liao4	to expect	预计或估计将要发生的情况	7
料	liao4	to anticipate	预先预见并做出安排	7
料	liao4	to guess	凭经验进行猜测或推断	7
恩	en1	favor; grace; kindness	恩惠或善意	7
恩	en1	(coll.) used like 嗯[en4] in online chat, expressing agreement	网络用语中表示赞同的语气词	7
新人	xin1 ren2	newlywed, esp. new bride	新婚者尤其指新娘	2
新人	xin1 ren2	newlywed couple; bride and groom	新婚的夫妇	7
新人	xin1 ren2	(paleoanthropology) later-period Homo sapiens	古人类学所指的晚期智人	7
