word	pinyin	english	chinese	num_sentences_needed
弱	ruo4	young	年幼的	7
弱	ruo4	inferior; not as good as	逊色于他者，较差	7
弱	ruo4	(following a decimal or fraction) slightly less than	用于小数或分数后表示略小于	7
发小	fa4 xiao3	(dialect) close childhood friend whom one grew up with	从小一起长大的密友	7
发小	fa4 xiao3	a couple who grew up as childhood friends	一对从小一起长大的夫妻或情侣	7
齐	Qi2	(name of states and dynasties at several different periods)	古代多个时期的齐国	7
齐	Qi2	surname Qi	姓氏齐	7
齐	qi2	neat	整齐有序	7
齐	qi2	even	均匀或平坦	7
齐	qi2	level with	与……齐平或对齐	7
