word	pinyin	english	chinese	num_sentences_needed
拘留	ju1 liu2	to keep sb in custody	将某人羁押	7
制订	zhi4 ding4	to work out	拟定规则或计划	7
制订	zhi4 ding4	to formulate	制定详细方案	7
按月	an4 yue4	monthly	每月一次或按月计算	7
按月	an4 yue4	per mensem	按月支付的款项或费用	7
振兴	Zhen4 xing1	Zhengxing district of Dandong city 丹東市|丹东市[Dan1 dong1 shi4], Liaoning	辽宁丹东市的振兴区	7
振兴	zhen4 xing1	to revive; to revitalize; to invigorate; to re-energize	使恢复生机或繁荣	7
前生	qian2 sheng1	previous life	前世的生命	2
前生	qian2 sheng1	previous incarnation	前世的化身	7
剧场	ju4 chang3	theater	演出或放映的场所	2
