word	pinyin	english	chinese	num_sentences_needed
外心	wai4 xin1	(old) (of a minister etc) disloyal disposition	不忠诚的性情	6
外心	wai4 xin1	(math.) circumcenter (of a polygon)	几何中的外心点	6
外送	wai4 song4	to send out	送出物品或传送	6
外送	wai4 song4	fast food delivered	快餐外送服务	6
兑现	dui4 xian4	(of a check etc) to cash	将支票等兑成现金	6
兑现	dui4 xian4	to honor a commitment	履行诺言或承诺	6
全本	quan2 ben3	whole edition	未经删节的完整版本	2
全本	quan2 ben3	whole performance (of Chinese opera)	完整演出的全场节目	6
气息	qi4 xi1	breath	呼吸时的气体	4
气息	qi4 xi1	smell	气味或香气	1
