word	pinyin	english	chinese	num_sentences_needed
饿死	e4 si3	to be very hungry	极度饥饿	6
旧年	jiu4 nian2	last year	上一年	6
旧年	jiu4 nian2	the Chinese New Year (i.e. the new year in the old calendar)	农历的新年 农历新年	6
厂家	chang3 jia1	factory; manufacturer	工厂或生产厂家	1
厂家	chang3 jia1	(coll.) a factory owner; the factory management	厂主或工厂管理层	6
座谈会	zuo4 tan2 hui4	conference	以讨论或交流为目的的集会	6
座谈会	zuo4 tan2 hui4	symposium	学术性或专题性的研讨会	6
座谈会	zuo4 tan2 hui4	rap session	轻松随意的交流讨论会	6
花名	hua1 ming2	name of a person on the household register (old)	旧时户籍登记的姓名	6
花名	hua1 ming2	name on a roster	名单上的姓名	6
