word	pinyin	english	chinese	num_sentences_needed
阻力	zu3 li4	resistance	反对或抵抗的力量	6
阻力	zu3 li4	drag	运动中产生的拖曳或阻滞力	6
限额	xian4 e2	quota; limit (upper or lower)	规定的数量上限或配额限制	1
限额	xian4 e2	to set a quota; to set a limit	设定或规定数量上限的动作	6
陶瓷	tao2 ci2	pottery and porcelain	陶器与瓷器的总称	6
陶瓷	tao2 ci2	ceramics	由粘土烧制的工艺品陶瓷	6
阵线	zhen4 xian4	a front (militant group)	武装或政治上的组织性战线	1
阵线	zhen4 xian4	line of battle	军队的战斗线路或防御阵地	6
阵线	zhen4 xian4	alignment (towards a political party etc)	政治或立场上的结盟与对齐	6
东西德	Dong1 Xi1 De2	East and West Germany	德国分为东西两国的历史时期	6
