word	pinyin	english	chinese	num_sentences_needed
不适当	bu4 shi4 dang4	inadequate	不合适，不够恰当	6
不适当	bu4 shi4 dang4	unfit	不适宜或不胜任	6
世界观	shi4 jie4 guan1	worldview	对世界的基本看法	6
世界观	shi4 jie4 guan1	world outlook	对世界与人生的总体观念	6
世界观	shi4 jie4 guan1	Weltanschauung	哲学意义上的世界观	6
专线	zhuan1 xian4	special-purpose phone line or communications link	专用的电话线路或通信链路	3
专线	zhuan1 xian4	hotline	用于紧急联系的专用电话	6
专线	zhuan1 xian4	special rail line (e.g. between airport and city)	连接特定地点的专用铁路线路	5
中调	zhong1 diao4	(perfumery) middle note	香水中间的香气成分	6
中调	zhong1 diao4	heart note	香水的主体香调	6
