word	pinyin	english	chinese	num_sentences_needed
圣人	sheng4 ren2	(religion) saint	宗教意义上的圣徒	6
进出	jin4 chu1	to go through	通过或穿越某处	6
听任	ting1 ren4	to let (sth happen)	放任某事发生不进行干预	6
听任	ting1 ren4	to allow (sb to do sth)	允许某人做某事不加阻止	6
听任	ting1 ren4	to submit to	服从并听凭他人的安排	1
听任	ting1 ren4	to yield	让步或屈服于他人的要求	6
运营商	yun4 ying2 shang1	operator (of a power station, transport network etc)	负责运行和管理设施的机构或公司	6
运营商	yun4 ying2 shang1	carrier (telecommunications etc)	提供电信或网络服务的运营企业	6
过时	guo4 shi2	old-fashioned	过时的落伍或陈旧	1
过时	guo4 shi2	out of date	已不再流行或失去时效	6
