word	pinyin	english	chinese	num_sentences_needed
派	pai4	(literary) tributary; branch of a river	河流的支流	8
派	pai4	clique; school; group; faction	流派或政治团体派系	8
派	pai4	(bound form) style; manner	风格或流派的表现方式	8
派	pai4	to send (a person or resource); to dispatch; to allocate (a resource or task); to appoint (sb)	派遣人员或调派资源	8
派	pai4	classifier for factions, groups etc	用于计算派别或集团的量词	8
派	pai4	(preceded by 一[yi1]) classifier used in characterizing a scene, atmosphere, demeanor, sound, remark etc	用于描写场面氛围的量词用法	8
派	pai4	(loanword) pi (Greek letter Π, π); the circular ratio 𝜋 = 3.14159...	希腊字母π	8
派	pai4	(loanword) pie	一种圆形馅饼食品	8
公开	gong1 kai1	to make public; to release	向公众公布或发布信息	4
要不	yao4 bu4	otherwise	否则	8
