word	pinyin	english	chinese	num_sentences_needed
当天	dang4 tian1	the same day	在同一天内	2
尽快	jin3 kuai4	as quickly as possible; as soon as possible	尽可能迅速地完成或行动	2
墙	qiang2	wall (CL:面[mian4],堵[du3])	用于围护或分隔的墙体	7
墙	qiang2	(slang) to block (a website) (usu. in the passive: 被牆|被墙[bei4 qiang2])	屏蔽或封锁网站	7
杀人	sha1 ren2	homicide	致人死亡的刑事行为，杀人罪	7
杀人	sha1 ren2	to murder	有预谋地剥夺他人生命，谋杀	7
杀人	sha1 ren2	to kill (a person)	使他人丧命，造成他人死亡	7
外部	wai4 bu4	the outside; (attributive) external	外面的部分或层面	2
外部	wai4 bu4	exterior; surface	事物的外表或表面层	7
内用	nei4 yong4	to eat in (at a restaurant) (Tw)	在店内就餐	7
