word	pinyin	english	chinese	num_sentences_needed
侵权	qin1 quan2	to infringe the rights of	侵犯他人合法权利	1
侵权	qin1 quan2	to violate	违反法律或合同规定的行为	6
侵权	qin1 quan2	infringement	对他人权益造成损害的侵害行为	6
魏	Wei4	surname Wei	魏姓	6
魏	Wei4	name of a vassal state of the Zhou dynasty from 661 BC in Shanxi, one of the Seven Hero Warring States	春秋战国时期山西的魏国	6
魏	Wei4	Wei state, founded by Cao Cao 曹操[Cao2 Cao1], one of the Three Kingdoms after the Han dynasty	三国时期曹魏政权	6
魏	Wei4	the Wei dynasty 221–265	曹魏朝代（约221–265年）	6
魏	Wei4	Wei Prefecture or Wei County at various times in history	古代称为魏州或魏县的行政区	6
魏	wei4	tower over a palace gateway (old)	古代指高耸于宫门之上	6
保养	bao3 yang3	to keep in good repair	保持器物或设备处于良好工作状态	1
