word	pinyin	english	chinese	num_sentences_needed
折腾	zhe1 teng5	to repeat sth over and over again	反复重复同一件事	6
折腾	zhe1 teng5	to torment sb	折磨使人受苦或痛苦	6
折腾	zhe1 teng5	to play crazy	胡闹耍把戏行为失常	6
折腾	zhe1 teng5	to squander (time, money)	挥霍浪费时间或金钱	6
抵	di3	to press against; to support; to prop up	顶住或靠着支撑	6
抵	di3	to resist; to withstand	抵御或经受住外力	6
抵	di3	to be equal to; to match	与……相等或相当	6
抵	di3	to balance; to offset	互相抵消以达到平衡	6
抵	di3	to mortgage	以财产作抵押担保	6
抵	di3	to make up for; to compensate for	弥补亏损或补偿损害	6
