word	pinyin	english	chinese	num_sentences_needed
揭晓	jie1 xiao3	to make known	使某事为公众所知	6
揭晓	jie1 xiao3	to disclose	披露隐情或内幕	6
搞头	gao3 tou5	(coll.) likelihood of being worthwhile	值得投入时间或精力的可能性	6
搞头	gao3 tou5	cf. 有搞頭|有搞头[you3 gao3 tou5] and 沒搞頭|没搞头[mei2 gao3 tou5]	有利可图或有前景的迹象	6
神学	shen2 xue2	theological	关于神或宗教教义的学问	1
神学	shen2 xue2	theology	研究宗教与上帝问题的学科	6
礼服	li3 fu2	ceremonial robe	仪式性袍服	6
礼服	li3 fu2	formal attire (dinner suit, evening gown etc)	晚礼服或宴会正装	1
远门	yuan3 men2	(to go to) distant parts	到遥远地方去探访或定居	6
远门	yuan3 men2	faraway	远方的与故乡相距甚远的	1
