word	pinyin	english	chinese	num_sentences_needed
生气	sheng1 qi4	to get angry; to be furious	发怒或恼火	2
生气	sheng1 qi4	vitality; liveliness	生命力或精神活力	2
划分	hua4 fen1	to divide up	把整体分成若干部分	7
划分	hua4 fen1	to partition	把空间或区域进行分隔	7
划分	hua4 fen1	to differentiate	区分不同类别或性质	7
剑	jian4	double-edged sword	双刃剑	7
剑	jian4	classifier for blows of a sword	用于计数剑击次数的量词	7
基督教	Ji1 du1 jiao4	Christianity	基督教宗教信仰	7
基督教	Ji1 du1 jiao4	Christian	基督徒或有关基督教的	7
内地	Nei4 di4	mainland China (PRC excluding Hong Kong and Macau, but including islands such as Hainan)	中国大陆地区（不包括香港和澳门）	7
