word	pinyin	english	chinese	num_sentences_needed
加	jia1	to increase; to augment	使数量或程度增加	8
加	jia1	"(used before a disyllabic verb, often after an adverb like 不[bu4], 大[da4], 稍[shao1] etc, to indicate that the action applies to sth previously mentioned, as in 稍加改良[shao1 jia1 gai3 liang2] ""make some minor improvements to (it)"")"	置于双音动词前表示对前述对象施为	8
真是	zhen1 shi5	indeed; truly	确实	8
真是	zhen1 shi5	(coll.) (used to express disapproval, annoyance etc)	表示不满或厌烦的口语用语	8
原来	yuan2 lai2	original; former	原本或之前的状态	8
原来	yuan2 lai2	originally; formerly; at first	起初或原先本来	1
结合	jie2 he2	to combine	把若干要素合并为一体	8
结合	jie2 he2	to link	连接事物或观念	8
结合	jie2 he2	to integrate	使各部分融为整体	8
结合	jie2 he2	binding	具有约束力的结合状态	8
