word	pinyin	english	chinese	num_sentences_needed
歌剧	ge1 ju4	Western opera	西方传统歌剧形式	6
堵	du3	to block up (a road, pipe etc)	堵住道路或管道使不能通行	6
堵	du3	to stop up (a hole)	堵住孔洞或缺口以阻止通过	6
堵	du3	(fig.) (of a person) choked up with anxiety or stress	因紧张或焦虑感到胸闷或哽咽	6
堵	du3	wall (literary)	文学用词指墙壁	6
堵	du3	(classifier for walls)	计量墙体的量词	6
塞尔维亚	Sai4 er3 wei2 ya4	Serbia	位于巴尔干半岛的国家	6
残疾	can2 ji2	disabled	身体或精神功能受损的状态	6
残疾	can2 ji2	handicapped	生活或行动受限的残障者状态	6
残疾	can2 ji2	deformity on a person or animal	人体或动物的结构性畸形	6
