word	pinyin	english	chinese	num_sentences_needed
除非	chu2 fei1	only if (..., or otherwise, ...)	只有在某种条件下才成立	7
除非	chu2 fei1	only when	仅在特定时刻或情形下	7
除非	chu2 fei1	only in the case that	仅在该特定情况下才发生	7
专题	zhuan1 ti2	specific topic (addressed by a book, lecture, TV program etc)	集中讨论的具体主题	7
专题	zhuan1 ti2	article, report or program etc on a specific topic	围绕某主题的专题文章或节目	2
无关	wu2 guan1	unrelated	彼此之间无关联	7
无关	wu2 guan1	having nothing to do (with sth else)	与某事物毫不相干	4
平民	ping2 min2	ordinary people; commoner (contrasted with the privileged)	普通民众	2
平民	ping2 min2	civilian (contrasted with the military)	非军事人员	7
饿	e4	hungry	感到饥饿	7
