word	pinyin	english	chinese	num_sentences_needed
走山	zou3 shan1	to take a walk in the mountains	到山里散步或远足	6
单点	dan1 dian3	to order à la carte	逐项点菜，单点点餐方式	6
单点	dan1 dian3	single point (of measurement, mounting etc)	单个测量点或定位点，单一测量位置	6
越过	yue4 guo4	to cross over	越过或跨越某物	1
越过	yue4 guo4	to transcend	超越抽象或物质界限	6
越过	yue4 guo4	to cover distance	行进穿过一定距离	6
越过	yue4 guo4	to overcome	克服困难或障碍	6
越过	yue4 guo4	to rise above	超越俗务或平凡状态	6
尝	chang2	to taste; to try (food)	品尝食物或菜肴	6
尝	chang2	to experience	亲身经历或体验事情	6
