word	pinyin	english	chinese	num_sentences_needed
假死	jia3 si3	suspended animation	活动极度减弱的生理状态	6
假死	jia3 si3	feigned death	装作已经死亡的假象	6
假死	jia3 si3	to play dead	故意装死以迷惑他人或敌人	6
假道	jia3 dao4	via	通过某条道路或途径	6
假道	jia3 dao4	by way of	借助某种方式或渠道进行转达	6
做人	zuo4 ren2	to conduct oneself	处世为人	6
做官	zuo4 guan1	to take an official post	担任官职	6
做官	zuo4 guan1	to become a government employee	在政府机关工作	6
生字	sheng1 zi4	new character (in textbook)	教材中新出现的字	6
生字	sheng1 zi4	character that is unfamiliar or not yet studied	不熟悉或未学过的汉字	6
