word	pinyin	english	chinese	num_sentences_needed
水分	shui3 fen4	padding	虚增部分	6
正传	zheng4 zhuan4	main subject of long novel	长篇小说中的主角	6
正传	zheng4 zhuan4	true biography	真实的传记	6
武功	Wu3 gong1	Wugong County in Xianyang 咸陽|咸阳[Xian2 yang2], Shaanxi	陕西咸阳的武功县	6
武功	wu3 gong1	martial art	武术技能或技艺	1
武功	wu3 gong1	military accomplishments	军事上的功绩或战功	1
武功	wu3 gong1	(Peking opera) martial arts feats	京剧中表演武艺的节目	6
报价	bao4 jia4	quoted price	所报出的价格金额	6
报价	bao4 jia4	quote	引述他人言论或报价	6
先知	xian1 zhi1	a person of foresight	有远见的人	6
