word	pinyin	english	chinese	num_sentences_needed
亩	mu3	classifier for fields	田地的量词	7
亩	mu3	unit of area equal to one fifteenth of a hectare	等于一公顷十五分之一的面积单位	7
拿来	na2 lai2	to bring	把东西带到某处	7
拿来	na2 lai2	to fetch	去取来某物	7
拿来	na2 lai2	to get	取得或获得某物	7
行程	xing2 cheng2	journey; travel route; itinerary	旅行的路线或日程安排	7
行程	xing2 cheng2	distance of travel	移动或行走的距离	2
行程	xing2 cheng2	course (of history)	历史或事态的发展进程	5
行程	xing2 cheng2	stroke (of a piston)	活塞往复运动的一次行程长度	6
行程	xing2 cheng2	(Tw) (computing) process	计算机中的处理过程或运行流程	7
