word	pinyin	english	chinese	num_sentences_needed
故障	gu4 zhang4	bug (in software)	软件程序中的缺陷或漏洞	7
金沙	jin1 sha1	gold dust	细小的金属金粉或金砂	7
金沙	jin1 sha1	salted egg yolk sauce	以咸蛋黄制成的食品酱料	7
终	zhong1	end	末尾或事物的结束点	7
终	zhong1	finish	完成某事或办妥	7
孙子	Sun1 zi3	Sun Tzu, also known as Sun Wu 孫武|孙武[Sun1 Wu3] (c. 500 BC, dates of birth and death uncertain), general, strategist and philosopher of the Spring and Autumn Period (700-475 BC), believed to be the author of the “Art of War” 孫子兵法|孙子兵法[Sun1 zi3 Bing1 fa3], one of the Seven Military Classics of ancient China 武經七書|武经七书[Wu3 jing1 Qi1 shu1]	春秋时期兵法家孙武，兵书《孙子兵法》作者	7
孙子	sun1 zi5	grandson	孙辈中的男性后代	7
孙子	sun1 zi5	son's son	儿子的儿子	2
闭	bi4	to close	使开口或入口合上	7
闭	bi4	to stop up	堵塞使通道不通	7
