word	pinyin	english	chinese	num_sentences_needed
的	de5	of; ~'s (possessive particle)	表示所属关系的助词	10
的	de5	(used after an attribute when it modifies a noun)	置于定语后引导名词的助词	10
的	de5	(used at the end of a declarative sentence for emphasis)	用于陈述句末表示加强语气的助词	10
的	de5	"(used after a noun, verb or adjective to form a nominal expression, as in 皮革的[pi2 ge2 de5] ""one made of leather"" or 跑堂兒的|跑堂儿的[pao3 tang2 r5 de5] ""a waiter (literally, one who runs back and forth in a restaurant)"" or 新的[xin1 de5] ""new one"")"	位于词后构成名词性表达的助词	10
的	di1	a taxi; a cab (abbr. for 的士[di1 shi4])	出租车的简称（源于的士）	10
的	di2	really and truly	确实，表示肯定无疑	10
的	di4	(bound form) bull's-eye; target	靶心或瞄准的目标中心	10
是	shi4	to be (followed by substantives only)	表示身份或等同的系动词	10
是	shi4	correct; right; true	正确无误的，符合事实的	10
是	shi4	(respectful acknowledgement of a command) very well	恭敬应允或领命照办的用语	10
