word	pinyin	english	chinese	num_sentences_needed
对抗	dui4 kang4	to withstand	经受压力或冲击而抵挡住	7
对抗	dui4 kang4	to resist	采取行动进行抵抗或反抗	2
对抗	dui4 kang4	to stand off	互相对峙并保持分离	7
对抗	dui4 kang4	antagonism	敌对或相互对立的状态	1
对抗	dui4 kang4	confrontation	双方发生的正面冲突或对峙	7
中点	zhong1 dian3	midpoint	两端之间的中间点	7
中点	zhong1 dian3	half-way point	过程或行程的半程点	7
对付	dui4 fu5	to handle; to deal with; to tackle	处理或应对事务	7
对付	dui4 fu5	to get by with; to make do	凑合应付，勉强过日子或完成事	7
对付	dui4 fu5	(dialect) (usu. used in the negative) to get along with (sb)	（方言）与人相处	7
