word	pinyin	english	chinese	num_sentences_needed
见识	jian4 shi5	to experience for oneself	亲身经历并体会某事的过程	6
见识	jian4 shi5	experience	人生阅历或实际经验	6
见识	jian4 shi5	insight	对事物的洞察力和判断力	6
消化	xiao1 hua4	to digest (food)	分解食物并吸收营养	1
消化	xiao1 hua4	(fig.) to absorb (information etc); to assimilate; to process	吸收理解信息并加以整理	3
视角	shi4 jiao3	angle from which one observes an object	观察物体的角度或方位	1
视角	shi4 jiao3	(fig.) perspective; viewpoint; frame of reference	比喻的观察角度或观点	6
视角	shi4 jiao3	(cinematography) camera angle	摄像或拍摄时的镜头角度	6
视角	shi4 jiao3	(visual perception) visual angle (the angle a viewed object subtends at the eye)	物体在眼睛所占据的视觉角度	6
视角	shi4 jiao3	(photography) angle of view	摄影中的画面取景角度	6
