word	pinyin	english	chinese	num_sentences_needed
子弹	zi3 dan4	bullet	枪械发射的弹丸，弹头	2
统	tong3	to gather	集合或收拢到一起	7
统	tong3	to unite	将各方联合起来	7
统	tong3	to unify	使各部分成为统一体	7
统	tong3	whole	整体或全部	7
晒	shai4	(of the sun) to shine on	被太阳光照射的状态	7
晒	shai4	to bask in (the sunshine)	在阳光下晒太阳取暖放松	7
晒	shai4	to dry (clothes, grain etc) in the sun	把衣物或农产品晒干晾干	7
晒	shai4	"(fig.) to expose and share (one's experiences and thoughts) on the Web (loanword from ""share"")"	在网络上公开曝光并分享个人经历想法	7
晒	shai4	(coll.) to give the cold shoulder to	故意冷落他人，给予冷淡待遇	7
