word	pinyin	english	chinese	num_sentences_needed
省	sheng3	province	国家下设的一级行政区	9
省	sheng3	provincial capital	省的首府城市	9
省	sheng3	a ministry (of the Japanese government)	日本政府的省级行政机关名称	9
省	xing3	(bound form) to scrutinize	仔细审查或检视	9
省	xing3	(bound form) to reflect (on one's conduct)	反省自身言行举止	9
省	xing3	(bound form) to come to realize	逐渐认识或意识到某事	9
省	xing3	(bound form) to pay a visit (to one's parents or elders)	看望父母或长辈的行为	9
资源	zi1 yuan2	natural resource (such as water or minerals)	自然资源如水、矿产等	4
资源	zi1 yuan2	resource (such as manpower or tourism)	可利用的人力或旅游等要素	9
故事	gu4 shi4	old practice	旧时的做法或惯例	9
