word	pinyin	english	chinese	num_sentences_needed
平行	ping2 xing2	on an equal footing; on the same level	地位或程度相等	3
平行	ping2 xing2	simultaneous; concurrent	同时发生或并行进行	1
广义	guang3 yi4	broad sense	范围较宽的意义	1
广义	guang3 yi4	general sense	通常或概括的含义	6
高数	gao1 shu4	further math	大学或高年级使用的高等数学课程	6
高数	gao1 shu4	advanced mathematics (school subject, abbr. for 高等數學|高等数学)	高等数学这一学科或教材	6
你妈	ni3 ma1	(interjection) fuck you	骂人的粗俗咒骂	6
你妈	ni3 ma1	(intensifier) fucking	用于加强语气的粗俗词	6
依次	yi1 ci4	in order	按顺序逐一进行	1
依次	yi1 ci4	in succession	接连发生或相继出现	6
