word	pinyin	english	chinese	num_sentences_needed
关	guan1	mountain pass	山隘或关隘	8
关	guan1	to close; to shut; to turn off	关闭或关掉	8
关	guan1	to confine; to lock (sb) up; to shut (sb in a room, a bird in a cage etc)	把人或动物禁闭起来	8
关	guan1	to concern; to involve	与某事有关或牵涉	8
限制	xian4 zhi4	to restrict	用规定或条件约束或控制事物	8
限制	xian4 zhi4	to limit	把范围或数量减少到某一定度	8
限制	xian4 zhi4	to confine	把人或物置于受限的范围内	8
限制	xian4 zhi4	restriction	对行为或事物施加的约束性规定	8
无论	wu2 lun4	no matter what or how	无论如何	6
无论	wu2 lun4	regardless of whether...	不管是否	8
