word	pinyin	english	chinese	num_sentences_needed
溜	liu4	(bound form) rain runoff from a roof	屋檐流下的雨水	6
溜	liu4	(bound form) roof gutter	屋顶檐槽	6
溜	liu4	classifier for rows, lines etc	表示行列的量词	6
溜	liu4	surroundings; neighborhood	周围环境或邻里	6
溜	liu4	(dialect) to practice	练习或习练	6
溜	liu4	(dialect) to plaster; to fill in the cracks (with cement, lime plaster etc)	抹灰填缝	6
想睡	xiang3 shui4	drowsy	困倦欲睡	6
想睡	xiang3 shui4	sleepy	容易入睡	6
周至	Zhou1 zhi4	Zhouzhi county in Xi'an 西安[Xi1 an1], Shaanxi	陕西西安的周至县	5
逛	guang4	to stroll	悠闲散步	6
