word	pinyin	english	chinese	num_sentences_needed
暂停	zan4 ting2	time-out (e.g. in sports)	体育比赛中的暂停时间	7
暂停	zan4 ting2	stoppage	停顿或中断的状况	7
暂停	zan4 ting2	pause (media player)	媒体播放时的暂停状态	7
上级	shang4 ji2	higher authorities	上级主管机关或部门	2
上级	shang4 ji2	superiors	直接的上司或领导	7
关联	guan1 lian2	to be related; to be connected	与……有联系或相关	7
关联	guan1 lian2	relationship; connection	事物之间的联系或关系	2
阿里	A1 li3	(name) Ali	男性名阿里	7
阿里	A1 li3	Ali (c. 600–661), the fourth caliph of Islam	伊斯兰第四任哈里发阿里	7
阿里	A1 li3	Alibaba, e-commerce company (abbr. for 阿里巴巴[A1 li3 ba1 ba1])	阿里巴巴公司的简称	7
