word	pinyin	english	chinese	num_sentences_needed
残余	can2 yu2	to remain	留下，残留不去	6
残余	can2 yu2	to leave surplus	留下过剩部分	6
全数	quan2 shu4	the entire sum	全部总和	6
全数	quan2 shu4	the whole amount	全部金额或数量	6
母语	mu3 yu3	native language	幼年习得的第一语言	6
母语	mu3 yu3	mother tongue	家庭或民族使用的本族语言	1
母语	mu3 yu3	(linguistics) parent language	语言学上指某语言的祖语或源语	6
派单	pai4 dan1	to hand out leaflets	散发传单或宣传材料	6
派单	pai4 dan1	(of a platform, e.g. Uber, DiDi) to dispatch orders	平台向执行者分配订单	6
两极	liang3 ji2	the two poles	两极，对立的两个端点	1
