word	pinyin	english	chinese	num_sentences_needed
角	jiao3	unit of money equal to 0.1 yuan, or 10 cents (a dime)	货币单位等于一元的十分之一	7
角	jue2	role (theater)	戏剧或戏曲中的角色	7
角	jue2	to compete	竞争或较量	7
角	jue2	ancient three legged wine vessel	古代三足酒器	7
角	jue2	third note of pentatonic scale	五声音阶的第三音	7
等到	deng3 dao4	to wait until	等待直到某时	2
等到	deng3 dao4	by the time when (sth is ready etc)	到……的时候就会	7
渠道	qu2 dao4	irrigation ditch	用于灌溉的沟渠	7
渠道	qu2 dao4	(fig.) channel	信息或物资流通的通道	7
渠道	qu2 dao4	means	达到目的的途径或手段	7
