word	pinyin	english	chinese	num_sentences_needed
以至	yi3 zhi4	up to	达到某一程度或范围	3
以至	yi3 zhi4	to such an extent as to ...	以致达到某种结果或程度	1
风波	feng1 bo1	disturbance	扰乱或纷争的事端	1
风波	feng1 bo1	crisis	重大危机或紧急事件	6
风波	feng1 bo1	disputes	争端或纠纷	6
风波	feng1 bo1	restlessness	局势或心情的不安与动荡	6
屋子	wu1 zi5	house	房屋，住所	6
屋子	wu1 zi5	room	房间，屋内隔间	1
工作面	gong1 zuo4 mian4	(mining) face (as in coalface 採煤工作面|采煤工作面[cai3 mei2 gong1 zuo4 mian4])	矿山或采掘的作业面	6
工作面	gong1 zuo4 mian4	(machining) working surface (of a workpiece)	工件在加工时的受加工表面	6
