word	pinyin	english	chinese	num_sentences_needed
列举	lie4 ju3	to enumerate	枚举或举例说明	6
军事家	jun1 shi4 jia1	military expert	研究或指挥军事事务的专家	6
军事家	jun1 shi4 jia1	general	担任将领或统帅的军事领导人	6
楼上	lou2 shang4	upstairs	楼上的房间或楼层	6
楼上	lou2 shang4	(Internet slang) previous poster in a forum thread	网络论坛中前一位发帖者	6
迄今	qi4 jin1	so far	到目前为止	6
迄今	qi4 jin1	to date	截至当前的时间点	6
迄今	qi4 jin1	until now	直到现在为止	6
恐龙	kong3 long2	dinosaur (CL:頭|头[tou2],隻|只[zhi1])	已灭绝的大型爬行动物类群	6
恐龙	kong3 long2	(old) (slang) ugly person	旧俗称丑陋或笨拙的人	6
