word	pinyin	english	chinese	num_sentences_needed
选项	xuan3 xiang4	option; alternative; choice	可供选择的方案或备选项	2
选项	xuan3 xiang4	to choose a project	选择某一项目或方案	6
积	ji1	to amass; to accumulate; to store up	积聚或储存	7
积	ji1	(math.) product (the result of multiplication)	乘法运算的结果	7
积	ji1	(TCM) constipation; indigestion	中医所指的便秘或消化不良	7
夺取	duo2 qu3	to seize	抢占或取得某物	7
夺取	duo2 qu3	to capture	攻占或俘获敌方目标	7
夺取	duo2 qu3	to wrest control of	通过斗争取得控制或支配	7
政府机关	zheng4 fu3 ji1 guan1	government (viewed as an organization)	国家行政机构整体	7
政府机关	zheng4 fu3 ji1 guan1	institutions of government	政府设立的各类机构与单位	7
