word	pinyin	english	chinese	num_sentences_needed
根	gen1	root	植物的地下器官，吸收水分养分	7
根	gen1	basis	事物的基础或根据	7
根	gen1	classifier for long slender objects, e.g. cigarettes, guitar strings	用于细长物的量词，如香烟	7
根	gen1	radical (chemistry)	化学中的自由基或活性基团	7
能事	neng2 shi4	particular abilities	某项具体的技能	7
能事	neng2 shi4	one's forte	拿手的本事或强项	3
什么事	shen2 me5 shi4	What's up?; Is something the matter?	怎么了，有事吗	7
什么事	shen2 me5 shi4	"(coll.) (used in rhetorical questions of the form 關|关[guan1] + {person} + 什麼事|什么事[shen2 me5 shi4] ""what business is it of {person}'s?; what's it to {person}?"")"	用于表示与某人无关的反问	7
餐厅	can1 ting1	dining hall	大型集体用餐的食堂	7
餐厅	can1 ting1	dining room	家庭或宾馆的用餐间	7
