word	pinyin	english	chinese	num_sentences_needed
磅	bang4	(printing) point (unit used to measure the size of type)	印刷字体的字号单位	6
磅	bang4	(Tw) (printing) pound; ream weight (used to describe paper thickness)	纸张克重的磅数单位	6
握	wo4	to hold; to grasp	用手抓住或握住	6
握	wo4	to clench (one's fist)	握紧拳头	6
握	wo4	(bound form) to have in one's control	掌握或控制权力	6
握	wo4	classifier: a handful	表示一把的量词	6
揭开	jie1 kai1	to uncover	揭去覆盖物显露下方	6
揭开	jie1 kai1	to open	打开封闭的物体或场合	6
器材	qi4 cai2	equipment	专业工作所需的设备器具	6
器材	qi4 cai2	material	用于制造或维修的材料	1
