word	pinyin	english	chinese	num_sentences_needed
骗走	pian4 zou3	to cheat (sb out of sth)	用欺骗手段骗取财物	6
骗走	pian4 zou3	to swindle (sb out of sth)	通过诈术使人失去财物或权益	6
占优势	zhan4 you1 shi4	to predominate	在数量或力量上占多数	6
占优势	zhan4 you1 shi4	to occupy a dominant position	处于主导或有利地位	6
弟兄	di4 xiong5	brothers	亲兄弟或手足	6
弟兄	di4 xiong5	comrade	并肩作战的同志或同袍	6
牛人	niu2 ren2	(coll.) leading light	行业内的领军人物	6
牛人	niu2 ren2	true expert	技术或学识非常高的专家	6
牛人	niu2 ren2	badass	很厉害或令人敬畏的人	6
强逼	qiang3 bi1	to compel	用压力或暴力逼人屈服	6
