word	pinyin	english	chinese	num_sentences_needed
跑分	pao3 fen1	(sports) run (scoring unit in cricket)	板球等运动中的得分单位	6
跑分	pao3 fen1	to provide a channel for the transfer of illegally obtained funds (in return for a commission)	为非法资金转移提供通道并收取佣金	6
身后	shen1 hou4	the time after one's death	身故以后的时间	6
身后	shen1 hou4	a place behind sb	在某人身后的地方	4
身后	shen1 hou4	(fig.) one's social background	个人的社会靠山或背景	6
秋天	qiu1 tian1	autumn	秋季	6
国内线	guo2 nei4 xian4	domestic flight	国内航班	6
国内线	guo2 nei4 xian4	internal line (air, train, ferry etc)	国内运输线路或航线	6
团长	tuan2 zhang3	regimental command	军队中团级部队的指挥官	6
团长	tuan2 zhang3	head of a delegation	代表团或访问团的负责人	6
