word	pinyin	english	chinese	num_sentences_needed
凉	liang4	to let sth cool down	使某物冷却或放凉	6
竹	zhu2	(bound form) bamboo	节状茎的多年生草本植物	6
竹	zhu2	Kangxi radical 118	康熙字典第118号部首	6
头大	tou2 da4	to have a big head	自负自大	6
头大	tou2 da4	(fig.) to get a headache	感到头痛	6
头大	tou2 da4	one's head is swimming	头脑发昏或眩晕	6
套餐	tao4 can1	set meal	包含多道菜的成套餐饭	6
套餐	tao4 can1	(fig.) product or service package (e.g. for a cell phone subscription)	产品或服务的组合套餐	6
许可证	xu3 ke3 zheng4	license	颁发的许可文件	6
许可证	xu3 ke3 zheng4	authorization	权利或行为的授权证明	6
