word	pinyin	english	chinese	num_sentences_needed
一	yi1	one	数字一	10
一	yi1	single	单一的或单个的	10
一	yi1	a (article)	表示单个的不定冠词	10
一	yi1	as soon as	表示一发生便立即发生另一事	10
一	yi1	entire; whole; all; throughout	全部的或整个的	10
一	yi1	"""one"" radical in Chinese characters (Kangxi radical 1)"	汉字的“一”部首	10
很	hen3	very; quite	表示程度很高	10
很	hen3	(also, often used before an adjective without intensifying its meaning, i.e. as a meaningless syntactic element)	作句法成分无明显加强意义	10
让	rang4	to yield	主动退让或放弃位置与利益	10
让	rang4	to permit	许可或同意别人去做某事	10
