word	pinyin	english	chinese	num_sentences_needed
顶部	ding3 bu4	top (of tree, wall etc)	树木、墙体等的顶端部分	6
顶部	ding3 bu4	apex	事物的顶点或关键部位	6
见红	jian4 hong2	(coll.) to bleed (esp. vaginal bleeding)	出血，尤指阴道出血	6
见红	jian4 hong2	to suffer a financial loss	在经济上遭受亏损	6
规范化	gui1 fan4 hua4	to standardize	使符合统一标准	6
规范化	gui1 fan4 hua4	standardization	标准化过程	6
打下	da3 xia4	to lay (a foundation)	奠定基础	6
打下	da3 xia4	to conquer (a city etc)	攻占城市或据点	6
打下	da3 xia4	to shoot down (a bird etc)	击落或射落飞禽等	6
等同	deng3 tong2	to equate	把事物视为相同	2
