word	pinyin	english	chinese	num_sentences_needed
配合	pei4 he2	to coordinate with	与他人协调安排行动	8
配合	pei4 he2	to act in concert with	同步行动共同推进某事	8
配合	pei4 he2	to cooperate	共同合作完成任务	3
配合	pei4 he2	to become man and wife	结为夫妻	8
配合	pei4 he2	to combine parts of machine	把机器各部件装配起来	8
方便	fang1 bian4	to facilitate; to make things easy	使事情更容易的便利措施	8
方便	fang1 bian4	having money to spare	有闲钱可支配	8
方便	fang1 bian4	(euphemism) to relieve oneself	委婉说法指如厕或排泄	6
对待	dui4 dai4	to treat	以某种方式对人或事物进行处理	3
对待	dui4 dai4	treatment	对他人或事物所采取的待遇或态度	3
