word	pinyin	english	chinese	num_sentences_needed
寺	si4	mosque	伊斯兰的礼拜场所清真寺	7
寺	si4	government office (old)	古代的政府官署	7
格式	ge2 shi4	form	表现的形式	7
格式	ge2 shi4	specification	规范化的规定	2
格式	ge2 shi4	format	文档或数据的版式	7
自觉	zi4 jue2	to realize; to be aware of; to feel that; to be conscious of (sth relating to oneself)	意识到或察觉自身情况	1
自觉	zi4 jue2	responsible; predisposed to do the right thing; considerate of others	有责任心，主动做正确之事	7
以次	yi3 ci4	in the proper order	按先后顺序	7
以次	yi3 ci4	the following	下面的或随后的	4
颇	Po1	surname Po	颇姓	7
