word	pinyin	english	chinese	num_sentences_needed
大	da4	big; large; great	体积、规模或程度大	10
大	da4	older (than another person)	年纪比别人大的	10
大	da4	eldest (as in 大姐[da4 jie3])	兄弟姐妹中年纪最大的人	10
大	da4	greatly; freely; fully	充分地或尽情地	10
大	da4	(dialect) father	方言中指父亲	10
大	da4	(dialect) uncle (father's brother)	方言中指父亲的兄弟	10
着	zhao1	a move in chess (Taiwan pr. [zhuo2])	棋局中的一着或一步	10
着	zhao1	trick; tactic	计谋或策略手法	10
着	zhao1	(dialect) okay; all right	方言中表示可以或同意	10
着	zhao1	(dialect) to put in; to add	方言中表示放入或添加	10
