word	pinyin	english	chinese	num_sentences_needed
生存	sheng1 cun2	to survive	维持生命并活下来	5
当上	dang1 shang5	to take up duty as	就任	8
当上	dang1 shang5	to assume a position	就职担任职位	8
当上	dang1 shang5	to assume	承担职务或责任	8
当上	dang1 shang5	to take on (an office)	正式上任	8
掌握	zhang3 wo4	to grasp (often fig.)	理解并把握事物要领	8
掌握	zhang3 wo4	to seize (initiative, opportunity, destiny)	抓住机会或掌握主动权	8
掌握	zhang3 wo4	to master	熟练掌握某项技能或学问	8
掌握	zhang3 wo4	to understand sth well and know how to use it	既懂又能熟练运用某物	8
掌握	zhang3 wo4	fluency	熟练流畅的运用程度	8
