word	pinyin	english	chinese	num_sentences_needed
恶意	e4 yi4	evil intention	蓄意造成伤害的意图	7
渗透	shen4 tou4	(lit. and fig.) to permeate	逐渐渗入并影响整体	7
渗透	shen4 tou4	to seep into	渗入到内部或细微处	7
渗透	shen4 tou4	(of a product, idea etc) to penetrate (in a population)	商品或观念在群体中逐步渗透	7
渗透	shen4 tou4	(of hostile forces) to infiltrate	敌对势力秘密潜入组织内部	7
渗透	shen4 tou4	(chemistry) osmosis	化学或物理上的渗透过程	7
告别	gao4 bie2	to leave; to part from	离别	7
老子	Lao3 zi3	Laozi or Lao-tze (c. 500 BC), Chinese philosopher, the founder of Taoism	道家创始人老子	7
老子	Lao3 zi3	the sacred book of Daoism, 道德經|道德经[Dao4 de2 jing1] by Laozi	老子著作《道德经》	7
老子	lao3 zi5	father	父亲	6
