word	pinyin	english	chinese	num_sentences_needed
甚	shen4	(dialect) what; whatever (Taiwan pr. [shen2])	方言用法表示什么或无论什么	7
略	lu:e4	brief; sketchy	简略，简短扼要	7
略	lu:e4	outline; summary	提纲或概要性描写	7
略	lu:e4	to omit	省略，不写或不说某部分	7
略	lu:e4	(bound form before a single-character verb) a bit; somewhat; slightly	稍微，有点（常作动词前缀）	7
略	lu:e4	plan; strategy	谋划或作战的策略	7
略	lu:e4	to capture (territory)	占领或夺取（领土、阵地）	7
检察院	jian3 cha2 yuan4	prosecutor's office	负责法律监督与公诉的机关	7
检察院	jian3 cha2 yuan4	procuratorate	国家检察机关即公诉机关	7
债务	zhai4 wu4	debt	所欠的款项或应偿还的义务	7
